sim_id,model,alpha,t_test,breach_rate,kupiec_pval,christo_pval,es_realized
19,Historical-VaR,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.1172806241733317
19,GARCH-t,0.05,250,0.008,0.00017085611685885294,1.0,4.326145511020105
19,GARCH-Normal,0.05,250,0.008,0.00017085611685885294,1.0,4.326145511020105
19,XGBoost-Q,0.05,250,0.016,0.004223420509394504,1.0,3.6227190714151756
19,Historical-VaR,0.05,250,0.044,0.6570559130430669,1.0,2.1490020596881787
19,GARCH-t,0.01,250,0.0,0.024981503053449705,1.0,
19,GARCH-Normal,0.01,250,0.0,0.024981503053449705,1.0,
19,XGBoost-Q,0.01,250,0.008,0.7419327009525927,1.0,4.326145511020105
19,Historical-VaR,0.01,250,0.02,0.1618549171960365,1.0,3.140701472107972
20,GARCH-t,0.05,58,0.0,0.014717101200455551,1.0,
20,GARCH-Normal,0.05,58,0.05172413793103448,0.9522160163149069,1.0,1.9287107482936328
20,XGBoost-Q,0.05,58,0.10344827586206896,0.1001997614778738,1.0,1.7430781691544626
20,Historical-VaR,0.05,58,0.08620689655172414,0.24909991485866112,1.0,1.7974598607788213
20,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
20,GARCH-Normal,0.01,58,0.0,0.2802578748911524,1.0,
20,XGBoost-Q,0.01,58,0.0,0.2802578748911524,1.0,
20,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
20,GARCH-t,0.05,250,0.044,0.6570559130430669,1.0,2.0449423286279336
20,GARCH-Normal,0.05,250,0.044,0.6570559130430669,1.0,2.0449423286279336
20,XGBoost-Q,0.05,250,0.056,0.6690657551458938,1.0,1.91519928538011
20,Historical-VaR,0.05,250,0.06,0.4812385279526591,1.0,1.8712749942563165
20,GARCH-t,0.01,250,0.008,0.7419327009525927,1.0,3.301742265106971
20,GARCH-Normal,0.01,250,0.008,0.7419327009525927,1.0,3.301742265106971
20,XGBoost-Q,0.01,250,0.008,0.7419327009525927,1.0,3.301742265106971
20,Historical-VaR,0.01,250,0.012,0.7579883213733308,1.0,2.8171141112940945
21,GARCH-t,0.05,58,0.05172413793103448,0.9522160163149069,1.0,2.227117358545858
21,GARCH-Normal,0.05,58,0.1206896551724138,0.03490665780790292,1.0,1.894950211350668
21,XGBoost-Q,0.05,58,0.10344827586206896,0.1001997614778738,1.0,1.926457230981416
21,Historical-VaR,0.05,58,0.1206896551724138,0.03490665780790292,1.0,1.894950211350668
21,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
21,GARCH-Normal,0.01,58,0.05172413793103448,0.02360405908935692,1.0,2.2120319685138767
21,XGBoost-Q,0.01,58,0.0,0.2802578748911524,1.0,
21,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
21,GARCH-t,0.05,250,0.036,0.28602152157354077,1.0,2.816178005291549
21,GARCH-Normal,0.05,250,0.044,0.6570559130430669,0.4940636998432081,2.653340531907416
21,XGBoost-Q,0.05,250,0.108,0.00023987731413255275,0.6143948283422973,2.007472550871602
21,Historical-VaR,0.05,250,0.072,0.1331391348605262,0.48693137086303817,2.3056256662266987
21,GARCH-t,0.01,250,0.012,0.7579883213733308,1.0,3.785381233489023
21,GARCH-Normal,0.01,250,0.012,0.7579883213733308,1.0,3.785381233489023
21,XGBoost-Q,0.01,250,0.06,5.902967969984019e-08,0.24545253685629076,2.4488901268829695
21,Historical-VaR,0.01,250,0.02,0.1618549171960365,1.0,3.1628506996110968
22,GARCH-t,0.05,58,0.22413793103448276,5.145489379132506e-06,0.45120242576297087,1.5848080341660533
22,GARCH-Normal,0.05,58,0.25862068965517243,1.227965407135656e-07,0.5064141363156943,1.4834795444122422
22,XGBoost-Q,0.05,58,0.27586206896551724,1.6674122749193998e-08,0.3135888766470758,1.431172964273487
22,Historical-VaR,0.05,58,0.13793103448275862,0.01064869216888753,1.0,1.9712143998117653
22,GARCH-t,0.01,58,0.10344827586206896,2.5506905097061328e-05,1.0,2.221544611248475
22,GARCH-Normal,0.01,58,0.1896551724137931,1.2351786260467179e-11,1.0,1.705344173552316
22,XGBoost-Q,0.01,58,0.10344827586206896,2.5506905097061328e-05,1.0,2.221544611248475
22,Historical-VaR,0.01,58,0.06896551724137931,0.0029859389941127024,1.0,2.503855272707231
22,GARCH-t,0.05,250,0.276,0.0,0.7203506972028589,1.0503704865458274
22,GARCH-Normal,0.05,250,0.28,0.0,0.5955271677899918,1.047972527272234
22,XGBoost-Q,0.05,250,0.084,0.023963870334161808,1.0,1.9089429829480455
22,Historical-VaR,0.05,250,0.064,0.3293742025406984,1.0,2.0854871694648627
22,GARCH-t,0.01,250,0.184,0.0,0.5200862038565748,1.292076571320495
22,GARCH-Normal,0.01,250,0.208,0.0,0.2594276624429499,1.2048738943556105
22,XGBoost-Q,0.01,250,0.012,0.7579883213733308,1.0,2.543660999171037
22,Historical-VaR,0.01,250,0.016,0.380483738238954,1.0,2.503855272707231
23,GARCH-t,0.05,58,0.034482758620689655,0.566622286684572,1.0,2.0798851551183994
23,GARCH-Normal,0.05,58,0.034482758620689655,0.566622286684572,1.0,2.0798851551183994
23,XGBoost-Q,0.05,58,0.1896551724137931,0.00014907452301948787,0.30521002496291316,1.5033383625855483
23,Historical-VaR,0.05,58,0.13793103448275862,0.01064869216888753,0.8835267408663141,1.6293062642240272
23,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
23,GARCH-Normal,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.3502282837769455
23,XGBoost-Q,0.01,58,0.08620689655172414,0.0003031273422592351,0.41026037736228527,1.7023508727277215
23,Historical-VaR,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.3502282837769455
23,GARCH-t,0.05,250,0.044,0.6570559130430669,1.0,1.689014063930176
23,GARCH-Normal,0.05,250,0.044,0.6570559130430669,1.0,1.689014063930176
23,XGBoost-Q,0.05,250,0.092,0.006100334771630078,0.1954382296060001,1.4821633635152796
23,Historical-VaR,0.05,250,0.06,0.4812385279526591,0.05493120975677379,1.6393482747795936
23,GARCH-t,0.01,250,0.016,0.380483738238954,1.0,2.047379194866836
23,GARCH-Normal,0.01,250,0.016,0.380483738238954,1.0,2.047379194866836
23,XGBoost-Q,0.01,250,0.012,0.7579883213733308,1.0,2.1591826675828716
23,Historical-VaR,0.01,250,0.024,0.059353618972289524,0.11954364333624434,1.8233031156573183
24,GARCH-t,0.05,58,0.08620689655172414,0.24909991485866112,1.0,3.01289009979913
24,GARCH-Normal,0.05,58,0.10344827586206896,0.1001997614778738,1.0,2.755379966585437
24,XGBoost-Q,0.05,58,0.10344827586206896,0.1001997614778738,1.0,2.7794772137523913
24,Historical-VaR,0.05,58,0.10344827586206896,0.1001997614778738,1.0,2.879935592912917
24,GARCH-t,0.01,58,0.017241379310344827,0.6152964566692893,1.0,4.445725933811497
24,GARCH-Normal,0.01,58,0.034482758620689655,0.14285740777902822,1.0,3.576710506143953
24,XGBoost-Q,0.01,58,0.034482758620689655,0.14285740777902822,1.0,3.862864380056452
24,Historical-VaR,0.01,58,0.08620689655172414,0.0003031273422592351,1.0,3.01289009979913
24,GARCH-t,0.05,250,0.092,0.006100334771630078,0.528083108357758,2.2343707454715744
24,GARCH-Normal,0.05,250,0.084,0.023963870334161808,0.3502875722269412,2.290405034821145
24,XGBoost-Q,0.05,250,0.144,1.9268683204565207e-08,0.3741055285924939,1.8331299452040009
24,Historical-VaR,0.05,250,0.06,0.4812385279526591,0.05493120975677379,2.602136382940918
24,GARCH-t,0.01,250,0.044,6.711051864838335e-05,0.4940636998432081,2.920414487081624
24,GARCH-Normal,0.01,250,0.052,2.3114936901214023e-06,0.6984184728469447,2.7457464950658736
24,XGBoost-Q,0.01,250,0.076,1.783662106902284e-11,0.21215902495759276,2.432857173331464
24,Historical-VaR,0.01,250,0.036,0.0013824730075047142,0.3157401924103128,3.114657892494179
25,GARCH-t,0.05,58,0.05172413793103448,0.9522160163149069,1.0,2.077068713596315
25,GARCH-Normal,0.05,58,0.06896551724137931,0.5297992033445762,1.0,1.9688177652268628
25,XGBoost-Q,0.05,58,0.08620689655172414,0.24909991485866112,1.0,1.8680498337089955
25,Historical-VaR,0.05,58,0.05172413793103448,0.9522160163149069,1.0,2.077068713596315
25,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
25,GARCH-Normal,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.4264579990489215
25,XGBoost-Q,0.01,58,0.034482758620689655,0.14285740777902822,1.0,1.830047001696924
25,Historical-VaR,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.4264579990489215
25,GARCH-t,0.05,250,0.02,0.01373817726098514,1.0,2.760351445417362
25,GARCH-Normal,0.05,250,0.092,0.006100334771630078,0.38518068295690866,1.8831911419195309
25,XGBoost-Q,0.05,250,0.112,9.685813528637066e-05,0.48167900594976487,1.648704683801794
25,Historical-VaR,0.05,250,0.072,0.1331391348605262,0.4869397319791794,1.9724897429616308
25,GARCH-t,0.01,250,0.0,0.024981503053449705,1.0,
25,GARCH-Normal,0.01,250,0.02,0.1618549171960365,1.0,2.760351445417362
25,XGBoost-Q,0.01,250,0.02,0.1618549171960365,1.0,2.5979544779531496
25,Historical-VaR,0.01,250,0.016,0.380483738238954,1.0,2.9390340963552055
26,GARCH-t,0.05,58,0.05172413793103448,0.9522160163149069,1.0,1.6738052996037887
26,GARCH-Normal,0.05,58,0.10344827586206896,0.1001997614778738,1.0,1.5545759383550397
26,XGBoost-Q,0.05,58,0.13793103448275862,0.01064869216888753,0.9548393446602738,1.451712098572178
26,Historical-VaR,0.05,58,0.13793103448275862,0.01064869216888753,0.3681923829020052,1.49760169237352
26,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
26,GARCH-Normal,0.01,58,0.017241379310344827,0.6152964566692893,1.0,1.9813917780136476
26,XGBoost-Q,0.01,58,0.017241379310344827,0.6152964566692893,1.0,1.9813917780136476
26,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
26,GARCH-t,0.05,250,0.016,0.004223420509394504,1.0,2.4753033078118705
26,GARCH-Normal,0.05,250,0.044,0.6570559130430669,0.4454063081713605,2.005210413247914
26,XGBoost-Q,0.05,250,0.128,1.7909088273482254e-06,0.0015895101697452896,1.5585631995525886
26,Historical-VaR,0.05,250,0.088,0.012356545939324781,0.12405688360366418,1.7587634852071974
26,GARCH-t,0.01,250,0.0,0.024981503053449705,1.0,
26,GARCH-Normal,0.01,250,0.02,0.1618549171960365,1.0,2.488626885774903
26,XGBoost-Q,0.01,250,0.036,0.0013824730075047142,1.0,2.1578431671058076
26,Historical-VaR,0.01,250,0.016,0.380483738238954,1.0,2.6304235676300305
27,GARCH-t,0.05,58,0.0,0.014717101200455551,1.0,
27,GARCH-Normal,0.05,58,0.0,0.014717101200455551,1.0,
27,XGBoost-Q,0.05,58,0.0,0.014717101200455551,1.0,
27,Historical-VaR,0.05,58,0.0,0.014717101200455551,1.0,
27,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
27,GARCH-Normal,0.01,58,0.0,0.2802578748911524,1.0,
27,XGBoost-Q,0.01,58,0.0,0.2802578748911524,1.0,
27,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
27,GARCH-t,0.05,250,0.036,0.28602152157354077,1.0,2.0638407312937628
27,GARCH-Normal,0.05,250,0.04,0.45291244993520263,1.0,1.983640635975546
27,XGBoost-Q,0.05,250,0.084,0.023963870334161808,0.10540437919999812,1.6323359131212134
27,Historical-VaR,0.05,250,0.052,0.8853472694426691,1.0,1.881760001450576
27,GARCH-t,0.01,250,0.012,0.7579883213733308,1.0,2.6158630459947645
27,GARCH-Normal,0.01,250,0.02,0.1618549171960365,1.0,2.3670628195576695
27,XGBoost-Q,0.01,250,0.02,0.1618549171960365,1.0,2.497640333996021
27,Historical-VaR,0.01,250,0.016,0.380483738238954,1.0,2.5887488627580786
28,GARCH-t,0.05,58,0.017241379310344827,0.18772840378073352,1.0,1.4644139901595365
28,GARCH-Normal,0.05,58,0.017241379310344827,0.18772840378073352,1.0,1.4644139901595365
28,XGBoost-Q,0.05,58,0.05172413793103448,0.9522160163149069,1.0,1.3491046181635695
28,Historical-VaR,0.05,58,0.017241379310344827,0.18772840378073352,1.0,1.4644139901595365
28,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
28,GARCH-Normal,0.01,58,0.0,0.2802578748911524,1.0,
28,XGBoost-Q,0.01,58,0.017241379310344827,0.6152964566692893,1.0,0.978969437822297
28,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
28,GARCH-t,0.05,250,0.028,0.08280655204389309,1.0,1.8143898675757562
28,GARCH-Normal,0.05,250,0.048,0.8838996943305626,1.0,1.6457257550053381
28,XGBoost-Q,0.05,250,0.076,0.07874901240828369,0.6706071336824497,1.6278342864669282
28,Historical-VaR,0.05,250,0.056,0.6690657551458938,0.8060054340398742,1.734608549769731
28,GARCH-t,0.01,250,0.0,0.024981503053449705,1.0,
28,GARCH-Normal,0.01,250,0.004,0.2780714900139599,1.0,1.933096439521433
28,XGBoost-Q,0.01,250,0.004,0.2780714900139599,1.0,2.094777159537525
28,Historical-VaR,0.01,250,0.012,0.7579883213733308,1.0,2.0381435792141307
29,GARCH-t,0.05,58,0.017241379310344827,0.18772840378073352,1.0,2.15526763963317
29,GARCH-Normal,0.05,58,0.017241379310344827,0.18772840378073352,1.0,2.15526763963317
29,XGBoost-Q,0.05,58,0.05172413793103448,0.9522160163149069,0.05950462960989089,1.5269148129618042
29,Historical-VaR,0.05,58,0.034482758620689655,0.566622286684572,0.006908946799700666,1.7839021409279403
29,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
29,GARCH-Normal,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.15526763963317
29,XGBoost-Q,0.01,58,0.0,0.2802578748911524,1.0,
29,Historical-VaR,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.15526763963317
29,GARCH-t,0.05,250,0.024,0.036605690145713465,1.0,2.3093739836222564
29,GARCH-Normal,0.05,250,0.032,0.16322015045707905,1.0,2.107748524559363
29,XGBoost-Q,0.05,250,0.06,0.4812385279526591,0.04435614284650069,1.8145500309678877
29,Historical-VaR,0.05,250,0.052,0.8853472694426691,0.01699464623856417,1.9317060533757873
29,GARCH-t,0.01,250,0.004,0.2780714900139599,1.0,3.209248748240336
29,GARCH-Normal,0.01,250,0.012,0.7579883213733308,1.0,2.671683072446678
29,XGBoost-Q,0.01,250,0.02,0.1618549171960365,1.0,2.4623979652017107
29,Historical-VaR,0.01,250,0.016,0.380483738238954,1.0,2.6977503704619954
30,GARCH-t,0.05,58,0.0,0.014717101200455551,1.0,
30,GARCH-Normal,0.05,58,0.0,0.014717101200455551,1.0,
30,XGBoost-Q,0.05,58,0.017241379310344827,0.18772840378073352,1.0,1.683700207560792
30,Historical-VaR,0.05,58,0.017241379310344827,0.18772840378073352,1.0,1.683700207560792
30,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
30,GARCH-Normal,0.01,58,0.0,0.2802578748911524,1.0,
30,XGBoost-Q,0.01,58,0.0,0.2802578748911524,1.0,
30,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
30,GARCH-t,0.05,250,0.088,0.012356545939324781,0.9615114371164931,2.163837249015224
30,GARCH-Normal,0.05,250,0.092,0.006100334771630078,0.9227362399442068,2.1172463222405673
30,XGBoost-Q,0.05,250,0.196,3.3306690738754696e-16,0.14615617240898737,1.551083338493972
30,Historical-VaR,0.05,250,0.052,0.8853472694426691,0.6984184728469447,2.554340085289906
30,GARCH-t,0.01,250,0.036,0.0013824730075047142,1.0,2.7294291652897353
30,GARCH-Normal,0.01,250,0.052,2.3114936901214023e-06,1.0,2.4358227400058072
30,XGBoost-Q,0.01,250,0.088,2.2870594307278225e-14,0.41995397267226564,2.1176527620853487
30,Historical-VaR,0.01,250,0.028,0.01904923089052679,1.0,2.960675360405425
31,GARCH-t,0.05,58,0.017241379310344827,0.18772840378073352,1.0,2.366860027699856
31,GARCH-Normal,0.05,58,0.034482758620689655,0.566622286684572,1.0,2.2565159141972497
31,XGBoost-Q,0.05,58,0.05172413793103448,0.9522160163149069,0.10826140068536261,2.141912761160439
31,Historical-VaR,0.05,58,0.06896551724137931,0.5297992033445762,0.23469323729108316,1.9049414904995916
31,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
31,GARCH-Normal,0.01,58,0.0,0.2802578748911524,1.0,
31,XGBoost-Q,0.01,58,0.0,0.2802578748911524,1.0,
31,Historical-VaR,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.366860027699856
31,GARCH-t,0.05,250,0.068,0.21457514830975966,0.11531850247183639,2.019128651729488
31,GARCH-Normal,0.05,250,0.128,1.7909088273482254e-06,0.30813892644582586,1.588131730956983
31,XGBoost-Q,0.05,250,0.168,8.577472065951497e-12,0.03570483575796768,1.435647889852321
31,Historical-VaR,0.05,250,0.068,0.21457514830975966,0.11531850247183639,1.987548045770266
31,GARCH-t,0.01,250,0.028,0.01904923089052679,0.17433170965123956,2.6673458012875164
31,GARCH-Normal,0.01,250,0.056,3.825770412690943e-07,0.21448320593086867,2.175463732022826
31,XGBoost-Q,0.01,250,0.064,8.52433379439077e-09,0.012545572813151384,2.057551678614656
31,Historical-VaR,0.01,250,0.028,0.01904923089052679,1.0,2.3920031366795613
32,GARCH-t,0.05,58,0.017241379310344827,0.18772840378073352,1.0,3.1509976028477333
32,GARCH-Normal,0.05,58,0.05172413793103448,0.9522160163149069,1.0,1.9735953099353563
32,XGBoost-Q,0.05,58,0.08620689655172414,0.24909991485866112,1.0,1.5648511302496118
32,Historical-VaR,0.05,58,0.05172413793103448,0.9522160163149069,1.0,1.9735953099353563
32,GARCH-t,0.01,58,0.017241379310344827,0.6152964566692893,1.0,3.1509976028477333
32,GARCH-Normal,0.01,58,0.017241379310344827,0.6152964566692893,1.0,3.1509976028477333
32,XGBoost-Q,0.01,58,0.017241379310344827,0.6152964566692893,1.0,3.1509976028477333
32,Historical-VaR,0.01,58,0.017241379310344827,0.6152964566692893,1.0,3.1509976028477333
32,GARCH-t,0.05,250,0.008,0.00017085611685885294,1.0,3.17896998285791
32,GARCH-Normal,0.05,250,0.008,0.00017085611685885294,1.0,3.17896998285791
32,XGBoost-Q,0.05,250,0.028,0.08280655204389309,1.0,1.901156858220393
32,Historical-VaR,0.05,250,0.056,0.6690657551458938,0.8060054340398742,1.5966691763514962
32,GARCH-t,0.01,250,0.008,0.7419327009525927,1.0,3.17896998285791
32,GARCH-Normal,0.01,250,0.008,0.7419327009525927,1.0,3.17896998285791
32,XGBoost-Q,0.01,250,0.008,0.7419327009525927,1.0,3.17896998285791
32,Historical-VaR,0.01,250,0.012,0.7579883213733308,1.0,2.6132954129225965
33,GARCH-t,0.05,58,0.05172413793103448,0.9522160163149069,1.0,2.4998805478037927
33,GARCH-Normal,0.05,58,0.05172413793103448,0.9522160163149069,1.0,2.4998805478037927
33,XGBoost-Q,0.05,58,0.1896551724137931,0.00014907452301948787,0.9021283235792997,1.5340152648347165
33,Historical-VaR,0.05,58,0.06896551724137931,0.5297992033445762,1.0,2.168449832404329
33,GARCH-t,0.01,58,0.034482758620689655,0.14285740777902822,1.0,2.9633546916609066
33,GARCH-Normal,0.01,58,0.034482758620689655,0.14285740777902822,1.0,2.9633546916609066
33,XGBoost-Q,0.01,58,0.034482758620689655,0.14285740777902822,1.0,2.9633546916609066
33,Historical-VaR,0.01,58,0.034482758620689655,0.14285740777902822,1.0,2.9633546916609066
33,GARCH-t,0.05,250,0.044,0.6570559130430669,1.0,2.0850314435242683
33,GARCH-Normal,0.05,250,0.044,0.6570559130430669,1.0,2.0850314435242683
33,XGBoost-Q,0.05,250,0.056,0.6690657551458938,0.21448320593086867,1.9178010049954202
33,Historical-VaR,0.05,250,0.06,0.4812385279526591,0.9144032996435878,1.847222715746396
33,GARCH-t,0.01,250,0.016,0.380483738238954,1.0,2.8880868734523966
33,GARCH-Normal,0.01,250,0.016,0.380483738238954,1.0,2.8880868734523966
33,XGBoost-Q,0.01,250,0.024,0.059353618972289524,1.0,2.4647501625412054
33,Historical-VaR,0.01,250,0.016,0.380483738238954,1.0,2.8880868734523966
34,GARCH-t,0.05,58,0.017241379310344827,0.18772840378073352,1.0,2.3395619380688872
34,GARCH-Normal,0.05,58,0.034482758620689655,0.566622286684572,1.0,1.7607773866258405
34,XGBoost-Q,0.05,58,0.034482758620689655,0.566622286684572,1.0,1.7607773866258405
34,Historical-VaR,0.05,58,0.034482758620689655,0.566622286684572,1.0,1.7607773866258405
34,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
34,GARCH-Normal,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.3395619380688872
34,XGBoost-Q,0.01,58,0.034482758620689655,0.14285740777902822,1.0,1.7607773866258405
34,Historical-VaR,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.3395619380688872
34,GARCH-t,0.05,250,0.036,0.28602152157354077,1.0,1.982196234596975
34,GARCH-Normal,0.05,250,0.052,0.8853472694426691,0.6984184728469447,1.843746117130969
34,XGBoost-Q,0.05,250,0.076,0.07874901240828369,0.6366846004565231,1.6323047052531703
34,Historical-VaR,0.05,250,0.036,0.28602152157354077,1.0,2.0019807304206356
34,GARCH-t,0.01,250,0.004,0.2780714900139599,1.0,2.4472185886288997
34,GARCH-Normal,0.01,250,0.02,0.1618549171960365,1.0,1.9943427525187623
34,XGBoost-Q,0.01,250,0.012,0.7579883213733308,1.0,2.436335154087191
34,Historical-VaR,0.01,250,0.016,0.380483738238954,1.0,2.3150439272452674
35,GARCH-t,0.05,58,0.017241379310344827,0.18772840378073352,1.0,2.267528965470908
35,GARCH-Normal,0.05,58,0.017241379310344827,0.18772840378073352,1.0,2.267528965470908
35,XGBoost-Q,0.05,58,0.08620689655172414,0.24909991485866112,1.0,1.3852572328508042
35,Historical-VaR,0.05,58,0.017241379310344827,0.18772840378073352,1.0,2.267528965470908
35,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
35,GARCH-Normal,0.01,58,0.0,0.2802578748911524,1.0,
35,XGBoost-Q,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.267528965470908
35,Historical-VaR,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.267528965470908
35,GARCH-t,0.05,250,0.028,0.08280655204389309,1.0,2.165072380628472
35,GARCH-Normal,0.05,250,0.032,0.16322015045707905,1.0,2.106966512774187
35,XGBoost-Q,0.05,250,0.076,0.07874901240828369,1.0,1.5926073136615122
35,Historical-VaR,0.05,250,0.06,0.4812385279526591,0.9144032996435878,1.6862739964472275
35,GARCH-t,0.01,250,0.004,0.2780714900139599,1.0,3.133988575686021
35,GARCH-Normal,0.01,250,0.004,0.2780714900139599,1.0,3.133988575686021
35,XGBoost-Q,0.01,250,0.04,0.0003189845082133269,1.0,1.8341130588347387
35,Historical-VaR,0.01,250,0.024,0.059353618972289524,1.0,2.197837436832989
36,GARCH-t,0.05,58,0.034482758620689655,0.566622286684572,1.0,2.2050851877153566
36,GARCH-Normal,0.05,58,0.05172413793103448,0.9522160163149069,1.0,1.965865506036944
36,XGBoost-Q,0.05,58,0.05172413793103448,0.9522160163149069,1.0,1.965865506036944
36,Historical-VaR,0.05,58,0.017241379310344827,0.18772840378073352,1.0,2.5509369672316557
36,GARCH-t,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.5509369672316557
